smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
COCc1cccc(CNC(=O)Nc2cc(C#N)ccc2F)c1,<bos>,F,<3>,c1ccccc1,<4>,<0>,(,C#N,),N,C=O,N,C,<4>,c1ccccc1,<0>,C,O,C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2ccc(NC(C)=O)c(Cl)c2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,N,<0>,c1ccccc1,<3>,<4>,(,Cl,),N,C=O,C,<eos>,,,,,,,,,,,,,,
Cc1cc(C)n(CCNC(=O)c2cc(F)cc(F)c2)n1,<bos>,F,<2>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,C,<3>,c1cn[nH]c1,<1>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,,,,
Cc1c(C(=O)NCc2ccco2)nnn1Cc1ccc(C#N)cc1,<bos>,C#N,<0>,c1ccccc1,<3>,C,<2>,c1c[nH]nn1,<0>,<1>,(,C,),C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Cn1ncccc1=O)N1CCOc2ccc(F)cc21,<bos>,F,<0>,c1ccc2c(c1)NCCO2,<6>,C=O,C,<6>,O=c1cccn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(CC(=O)Oc2ccc(C)c(C)c2)c1,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,C,),O,C=O,C,<4>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1CNC(=O)N(C)C(C)CN1CCOCC1,<bos>,C1COCCN1,<5>,C,C,(,C,),N,(,C,),C=O,N,C,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CCNc1cc2c(nn1)CCN(C(=O)Cc1cccc(C)n1)C2,<bos>,C,C,N,<0>,c1cc2c(nn1)CCNC2,<8>,C=O,C,<2>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<3>,c1ccc2c(c1)CCNC2,<9>,<2>,(,Cl,),<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(OC)ccc1N1CCC(CNC(=O)N(C)C)C1,<bos>,C,N,(,C,),C=O,N,C,<0>,C1CCNC1,<3>,<3>,c1ccccc1,<0>,<4>,(,O,C,C,),O,C,<eos>,,,,,,,,,,,,,,
Cc1nc2ncnn2c(C)c1CCC(=O)N1CCc2nocc2C1,<bos>,C,<1>,c1cnc2ncnn2c1,<0>,<8>,(,C,),C,C,C=O,<6>,c1onc2c1CNCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)c1ccc(C(=O)N(C)C)cc1)c1cccc(C#N)c1,<bos>,C,N,(,C,),C=O,<3>,c1ccccc1,<0>,C=O,N,C,(,C,),<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,
CC(C)CC(C)NC(=O)Nc1ccc(C(N)=O)c(F)c1,<bos>,C,C,(,C,),C,C,(,C,),N,C=O,N,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,N,<eos>,,,,,,,,,,,,,,
COCCOCC#CCNC(=O)c1ccc(-n2nc(C)cc2C)cc1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<0>,c1ccccc1,<3>,C=O,N,C,<0>,C#C,<1>,C,O,C,C,O,C,<eos>,,,,,,,,,,,,,
Cc1nc(C2(C(=O)N(C)C(C)C)CCCC2)nn1-c1ccccc1,<bos>,C,C,(,C,),N,(,C,),C=O,<0>,C1CCCC1,<0>,<0>,c1nc[nH]n1,<2>,<3>,(,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,
NC(=O)c1cc(N)cc(C(=O)NC2CCCC2)c1,<bos>,N,C=O,<0>,c1ccccc1,<4>,<2>,(,N,),C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(SCCC(=O)OC)nc2c1c(=O)[nH]c(=O)n2C,<bos>,C,C,<6>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<7>,<10>,(,C,),S,C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)c1cnc(-c2ccccn2)s1)c1ccc(S(N)(=O)=O)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C,(,C,),N,C=O,<1>,c1cscn1,<3>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(Cn2cccc(C(F)(F)F)c2=O)cc1,<bos>,F,C,(,F,),(,F,),<2>,O=c1cccc[nH]1,<6>,C,<3>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
CNC(=O)NCCCNC(=O)c1oc2c(C)cccc2c1C,<bos>,C,<2>,c1ccc2occc2c1,<5>,<6>,(,C,),C=O,N,C,C,C,N,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ncccc1C(C)NC(=O)CCSc1ccccc1F,<bos>,C,O,<2>,c1ccncc1,<1>,C,(,C,),N,C=O,C,C,S,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)N2CCC(CN3CCOCC3)CC2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C=O,<3>,C1CCNCC1,<0>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ncccc1Cl)Nc1ccccc1Cl,<bos>,Cl,<5>,c1ccccc1,<0>,N,C=O,C,S,<2>,c1ccncc1,<1>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(NC(=O)Cc2ccccc2C(F)(F)F)cc1,<bos>,F,C,(,F,),(,F,),<5>,c1ccccc1,<0>,C,C=O,N,<0>,c1ccccc1,<3>,N,<eos>,,,,,,,,,,,,,,,,,,
Cc1nn(C)cc1C1COCCN1C(=O)c1cccc2ccccc12,<bos>,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<0>,C1COCCN1,<5>,C=O,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(CCO)C(=O)NC1CCCN(Cc2ccccc2)C1=O,<bos>,O,C,C,N,(,C,C,),C=O,N,<2>,O=C1CCCCN1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CCCc1n[nH]c(C2CN(CCOc3ccccc3Cl)CCO2)n1,<bos>,C,C,C,<0>,c1nc[nH]n1,<2>,<1>,C1COCCN1,<5>,C,C,O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1C1COCCN1C(=O)C1CCC1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),<0>,C1COCCN1,<5>,C=O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,
COc1cccnc1CNC(=O)Nc1ccccc1C(C)=O,<bos>,C,O,<1>,c1ccncc1,<2>,C,N,C=O,N,<0>,c1ccccc1,<5>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Nc2ccc(N3CC(C)OC(C)C3)nn2)c1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,C,),<5>,c1ccnnc1,<2>,N,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(CC(=O)Nc2nnc(CC(C)C)s2)c(=O)[nH]1,<bos>,C,C,(,C,),C,<0>,c1nncs1,<3>,N,C=O,C,<2>,O=c1ccnc[nH]1,<5>,<3>,(,C,),C,<eos>,,,,,,,,,,,,,,,,
CC(C)OC(=O)c1cnc(SCCO)c(Cl)c1,<bos>,C,C,(,C,),O,C=O,<1>,c1ccncc1,<4>,<5>,(,Cl,),S,C,C,O,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)c1nccn1CC(C)(OC)c1ccccc1F,<bos>,C,O,C,(,<0>,c1ccccc1,<5>,F,),(,C,),C,<2>,c1c[nH]cn1,<3>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
CC1CC(=O)N(C(CC(F)F)c2ccc(C#N)cc2)C1,<bos>,C,<3>,O=C1CCCN1,<5>,C,(,<0>,c1ccccc1,<3>,C#N,),C,C,(,F,),F,<eos>,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cn(CCO)nc1-c1c(C)cccc1F,<bos>,C,C=O,N,<0>,c1cn[nH]c1,<3>,<1>,(,<5>,c1ccccc1,<4>,<0>,(,F,),C,),C,C,O,<eos>,,,,,,,,,,,,,,,,
CC(C)(O)C1CCCN(C(=O)c2ccccc2OC(F)F)C1,<bos>,C,C,(,C,),(,O,),<1>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<5>,O,C,(,F,),F,<eos>,,,,,,,,,,,,,,,
COc1ccc(NC(=O)C2CC(=O)N(C)C2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,C=O,<3>,O=C1CCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cnc(C(C)NC(=O)NC(C)c2ccc(Cl)c(Cl)c2)s1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),C,(,C,),N,C=O,N,C,(,C,),<3>,c1cscn1,<1>,C,<eos>,,,,,,,,,,,,,
Cc1cc(C(=O)NCCNc2cc(C)[nH]c(=O)c2)on1,<bos>,C,<1>,c1cnoc1,<4>,C=O,N,C,C,N,<3>,O=c1cccc[nH]1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CNC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,<bos>,C,O,C=O,C,N,C=O,<0>,c1ccccc1,<3>,N,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(NC(=O)c2ccc(-n3cccc3C)cc2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),N,C=O,<0>,c1ccccc1,<3>,<3>,c1cc[nH]c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,
Cn1cc(C(=O)NC2CCCCCC2)c(-c2ccc(F)cc2)n1,<bos>,F,<3>,c1ccccc1,<0>,<1>,c1cn[nH]c1,<0>,<3>,(,C,),C=O,N,<0>,C1CCCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)Nc2ccncc2)cc1C,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C,),O=[SH2]=O,N,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)OC)c(NC(=O)c2cccc(O)c2)c1,<bos>,C,C,O,<0>,c1ccccc1,<4>,<3>,(,C=O,O,C,),N,C=O,<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1nccs1)C1CCCN(C(=O)Cn2cnc3ccccc3c2=O)C1,<bos>,c1cscn1,<3>,N,C=O,<1>,C1CCNCC1,<3>,C=O,C,<2>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,N,C=O,<0>,c1ccccc1,<3>,C,C,N,C=O,<0>,c1ccccc1,<4>,<3>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1nc(-c2ccc(Br)cc2)c(C)s1,<bos>,C,C=O,N,<3>,c1cscn1,<0>,<1>,(,C,),<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc(NC(C)c2ccccc2)n2ncnc2n1,<bos>,C,C,(,<0>,c1ccccc1,),N,<8>,c1cnc2ncnn2c1,<1>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n(-c2ccc(SCC(=O)N3CCOCC3)nn2)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<5>,c1ccnnc1,<2>,S,C,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)N(C)Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1,<bos>,C,C=O,N,(,C,),C,<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc2ccn(Cc3cccc4ccccc34)c(=O)c2c1,<bos>,C,O,<8>,O=c1[nH]ccc2ccccc12,<2>,C,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ncc2c1ncn1nc(-c3ccc(F)c(O)c3)nc21,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,O,),<0>,c1nc2c3cn[nH]c3ncn2n1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(CC(=O)Nc2cnn(Cc3ccccc3)c2)c2ccccc21,<bos>,C,<9>,c1ccc2c(c1)NCCN2,<6>,C,C=O,N,<0>,c1cn[nH]c1,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(CN2CCN(C(=O)Cc3cc(C)on3)CC2)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,C,<2>,C1CNCCN1,<5>,C=O,C,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCn1c(C(C)NC(=O)Cc2ccc(OC)cc2)nc2ccccc21,<bos>,C,C,<4>,c1ccc2[nH]cnc2c1,<5>,C,(,C,),N,C=O,C,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1cccnc1NC(=O)COc1cccc(C)c1C,<bos>,C,<0>,c1ccccc1,<4>,<5>,(,C,),O,C,C=O,N,<4>,c1ccncc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
Brc1c[nH]c2snc(-c3ccccc3)c12,<bos>,Br,<1>,c1cc2cnsc2[nH]1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCC(S(N)(=O)=O)CN1C(=O)c1ccco1,<bos>,c1ccoc1,<4>,C=O,<3>,C1CCNCC1,<1>,<4>,(,C,),O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N(CCC#N)C(C)C)cc1F,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,(,C,(,C,),C,),C,C,C#N,<eos>,,,,,,,,,,,,,,,,
O=C(NCc1cccc2cccnc12)N1CCCC1Cc1cccnc1,<bos>,c1ccncc1,<1>,C,<4>,C1CCNC1,<3>,C=O,N,C,<2>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(NC(=O)CCSc2ccccc2)cc1F,<bos>,F,<4>,c1ccccc1,<0>,<3>,(,C#N,),N,C=O,C,C,S,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1csc(-c2ccccc2C(=O)NCCCN2CCCC2=O)n1,<bos>,C,<0>,c1cscn1,<3>,<0>,c1ccccc1,<5>,C=O,N,C,C,C,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cnc(Cn3cncn3)o2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<1>,c1cocn1,<3>,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<6>,c1cnc2ccnn2c1,<0>,<4>,(,<3>,c1cc[nH]c1,),C=O,N,<2>,O=c1cccc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCN(CCC(F)(F)F)S(=O)(=O)c1ccc(F)cc1,<bos>,F,C,(,F,),(,F,),C,C,N,(,C,C,),O=[SH2]=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,
O=C(c1cncc(-c2ccc(Br)cc2)c1)N1CCC(O)C1,<bos>,O,<0>,C1CCNC1,<3>,C=O,<1>,c1ccncc1,<5>,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccncc1NC(=O)N(Cc1ccccc1C(C)C)C1CC1,<bos>,C,C,(,C,),<0>,c1ccccc1,<5>,C,N,(,<0>,C1CC1,),C=O,N,<5>,c1ccncc1,<0>,C,<eos>,,,,,,,,,,,,,,,,
O=C1CCC(C(=O)N2CCOC3C(Oc4ccccn4)CCC32)N1,<bos>,c1ccncc1,<2>,O,<8>,C1CC2NCCOC2C1,<3>,C=O,<4>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCCC(c2nc(-c3ccc(Cl)cc3)no2)C1,<bos>,C,C=O,<3>,C1CCNCC1,<1>,<2>,c1ncon1,<0>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COc1ccc(F)cc1)NCCC(O)c1ccccc1,<bos>,O,C,(,<0>,c1ccccc1,),C,C,N,C=O,C,O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C(=O)N1CCN(Cc2oc3ccccc3c2C(N)=O)CC1)n1cccn1,<bos>,C,C,(,<3>,c1cn[nH]c1,),C=O,<2>,C1CNCCN1,<5>,C,<5>,c1ccc2occc2c1,<6>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
CC(O)c1csc(COc2ccc(F)c(F)c2)n1,<bos>,C,C,(,O,),<0>,c1cscn1,<3>,C,O,<0>,c1ccccc1,<3>,<4>,(,F,),F,<eos>,,,,,,,,,,,,,,,,,,
O=C(Cn1ccc2ccccc21)NCCOC(=O)C1CCOC1,<bos>,C1CCOC1,<0>,C=O,O,C,C,N,C=O,C,<4>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)cc1C(=O)NCCc1ncnn1CC(C)C,<bos>,C,C,(,C,),C,<3>,c1nc[nH]n1,<2>,C,C,N,C=O,<0>,c1cn[nH]c1,<1>,<3>,(,C,),C,<eos>,,,,,,,,,,,,,,,
O=C1NCCCCC1N(C(=O)Cc1cccnc1)C1CCCC1,<bos>,O=C1CCCCCN1,<2>,N,(,<0>,C1CCCC1,),C=O,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)C(C)OC(=O)c1cccc(OCC)c1OC,<bos>,C,C,N,C=O,C,(,C,),O,C=O,<0>,c1ccccc1,<4>,<5>,(,O,C,),O,C,C,<eos>,,,,,,,,,,,,,,,
NC(=O)C1CCN(C(=O)c2ccsc2-c2ccccc2)CC1,<bos>,N,C=O,<0>,C1CCNCC1,<3>,C=O,<0>,c1ccsc1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)Cc2coc(-c3ccccc3)n2)cn1,<bos>,C,O,<4>,c1ccncc1,<1>,N,C=O,C,<0>,c1cocn1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
N#CC(Cc1ccco1)C(=O)Cc1n[nH]cc1-c1ccccc1,<bos>,c1ccoc1,<4>,C,C,(,C#N,),C=O,C,<1>,c1cn[nH]c1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(CNC(=O)c2ccc(NS(C)(=O)=O)c(F)c2)cc1,<bos>,C,O=[SH2]=O,N,<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,<3>,c1ccccc1,<0>,C,O,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCCc2nc3c(s2)CCCC3)on1,<bos>,C,<1>,c1cnoc1,<4>,C=O,N,C,C,<0>,c1nc2c(s1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCOc1ccccc1F)Nc1nc2ccccc2[nH]1,<bos>,F,<5>,c1ccccc1,<0>,O,C,C,C=O,N,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc(C(=O)OCC)n2cc(Cl)c(C#N)cc12,<bos>,C,C,O,C=O,<6>,c1ccn2cccc2c1,<4>,<1>,(,Cl,),<0>,(,C#N,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,
CC(NS(=O)(=O)c1ccc(C#N)cc1)c1ccccc1,<bos>,C,C,(,<0>,c1ccccc1,),N,O=[SH2]=O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC(C(=O)NC1CCCCC1)c1ccccc1)c1ccc[nH]1,<bos>,C1CCCCC1,<0>,N,C=O,C,(,<0>,c1ccccc1,),N,C=O,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc2c(c1)OCO2)N1CCOCC1C1CC1,<bos>,C1CC1,<0>,<0>,C1COCCN1,<5>,C=O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)Oc1ccc2c(C(=O)NC3CCCCC3)cc(=O)oc2c1,<bos>,C,O=[SH2]=O,O,<7>,O=c1ccc2ccccc2o1,<3>,C=O,N,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1cc(-c2ccc(F)cc2)on1)NC1CCCCNC1=O,<bos>,F,<3>,c1ccccc1,<0>,<4>,c1cnoc1,<1>,C,N,C=O,N,<2>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccccc1OCc1noc(-c2ccoc2)n1,<bos>,C,C,(,C,),O,<0>,c1ccccc1,<5>,O,C,<0>,c1ncon1,<2>,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1cccc(NC(=O)c2cccc(OCC(F)F)n2)c1,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<2>,C=O,N,<4>,c1ccccc1,<0>,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,
CCOCCCNC(=O)c1ccc(C)c(N)c1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,N,),C=O,N,C,C,C,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCCNC(=O)c2ccccc2)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C,N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCCC1CN(C(=O)c2nn(C3CCCC3)c(C)c2N)CCO1,<bos>,C1CCCC1,<0>,<3>,c1cn[nH]c1,<1>,<4>,(,C,),<0>,(,N,),C=O,<5>,C1COCCN1,<1>,C,C,C,<eos>,,,,,,,,,,,,,,,,
O=S(=O)(CC(O)c1ccc(F)cc1)c1ccccc1,<bos>,c1ccccc1,<0>,O=[SH2]=O,C,C,(,O,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)C1CCCN(C(=O)c2ccc(F)c(F)c2)C1,<bos>,C,N,(,C,),C=O,<1>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<3>,<4>,(,F,),F,<eos>,,,,,,,,,,,,,,,,,,
CCn1cnnc1CN(C)S(=O)(=O)c1cccc(Cl)c1F,<bos>,F,<5>,c1ccccc1,<0>,<4>,(,Cl,),O=[SH2]=O,N,(,C,),C,<0>,c1nnc[nH]1,<4>,C,C,<eos>,,,,,,,,,,,,,,,,,
CCOC1CCN(c2ncnc(N3CCC(C)CC3)c2N)CC1,<bos>,C,<0>,C1CCNCC1,<3>,<5>,c1cncnc1,<1>,<0>,(,N,),<3>,C1CCNCC1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2cc3nc4ccc(N)cc4nc3n2N)cc1,<bos>,N,<6>,c1ccc2nc3[nH]ccc3nc2c1,<7>,<1>,(,N,),<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc(C(=O)NCc2ccccc2)n(C)n1,<bos>,C,C,O,C=O,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,N,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
,<bos>,C,C,O,<4>,c1ccccc1,<0>,<3>,(,O,C,),<4>,(,C=O,N,),<3>,C1CCNC1,<4>,<1>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,
NC(=O)C(NS(=O)(=O)c1cccs1)c1ccccc1,<bos>,N,C=O,C,(,<0>,c1ccccc1,),N,O=[SH2]=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1n[nH]c(SC(C(F)F)C(O)COc2ccccc2Cl)n1,<bos>,C,<0>,c1nc[nH]n1,<2>,S,C,(,C,(,F,),F,),C,(,O,),C,O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,
O=C(c1ccc(Cl)cc1)N1CCN(C(=O)C2CC2)CC1,<bos>,Cl,<3>,c1ccccc1,<0>,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(CCCO)NC(=O)NC1CCCN(Cc2cccnc2)C1,<bos>,O,C,C,C,C,(,C,),N,C=O,N,<1>,C1CCNCC1,<3>,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
,<bos>,F,C,(,F,),(,F,),C,O,C,(,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(C)NC(=O)c2cc(C3CC3)on2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,(,C,),N,C=O,<1>,c1cnoc1,<4>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
CN(C(=O)C1CC(=O)N(CCc2ccc(F)cc2)C1)C1CC1,<bos>,C,N,(,<0>,C1CC1,),C=O,<3>,O=C1CCCN1,<5>,C,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1NC(=O)Cn1cccc(C(F)(F)F)c1=O,<bos>,F,C,(,F,),(,F,),<2>,O=c1cccc[nH]1,<6>,C,C=O,N,<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N(C)C)cc2)cc1,<bos>,C,N,(,C,),O=[SH2]=O,<3>,c1ccccc1,<0>,N,C=O,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cccc(CC(C#N)c2nc(N)nc(N(C)C)n2)c1,<bos>,C,N,(,C,),<4>,c1ncncn1,<0>,<2>,(,N,),C,(,C#N,),C,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,
CCCC1(CO)CCN(C(=O)c2ccccc2NC(C)=O)CC1,<bos>,C,C=O,N,<0>,c1ccccc1,<5>,C=O,<3>,C1CCNCC1,<0>,<0>,(,C,O,),C,C,C,<eos>,,,,,,,,,,,,,,,,,,
