smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
CC(=O)NCc1ccc(C(=O)NCCc2c(C)cc(C)[nH]c2=O)cc1,<bos>,C,<5>,O=c1cccc[nH]1,<2>,<3>,(,C,),C,C,N,C=O,<0>,c1ccccc1,<3>,C,N,C=O,C,<eos>,,,,,,,,,,,,
CC(C)NC(=O)CN1CCN(c2ccc(Cl)cc2)C1=O,<bos>,C,C,(,C,),N,C=O,C,<2>,O=C1NCCN1,<5>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)C(C)Sc2ccc(Br)cc2)no1,<bos>,C,<4>,c1cnoc1,<1>,N,C=O,C,(,C,),S,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,
CN(c1ccc(NC(=O)N2CCOCC2)cc1)S(C)(=O)=O,<bos>,C,O=[SH2]=O,N,(,C,),<0>,c1ccccc1,<3>,N,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(CN2CCCC(NS(=O)(=O)c3ccccc3Cl)C2)no1,<bos>,Cl,<5>,c1ccccc1,<0>,O=[SH2]=O,N,<1>,C1CCNCC1,<3>,C,<0>,c1ncon1,<2>,C,<eos>,,,,,,,,,,,,,,,,,
Cn1cc(C(O)c2ccccc2C(=O)NCc2cccnc2)cn1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,(,O,),<5>,c1ccccc1,<0>,C=O,N,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
Cn1cc(CCCC(=O)Nc2ccc(C(F)(F)F)nc2)cn1,<bos>,F,C,(,F,),(,F,),<4>,c1ccncc1,<1>,N,C=O,C,C,C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,
Cc1nc(-c2ccnc(Oc3cccc4cccnc34)c2)no1,<bos>,c1ccc2ncccc2c1,<2>,O,<4>,c1ccncc1,<0>,<0>,c1ncon1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1CNS(=O)(=O)c1ccc(Cl)c(Cl)c1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),O=[SH2]=O,N,C,<0>,c1cnoc1,<1>,<4>,(,C,),C,<eos>,,,,,,,,,,,,
COCCNc1ncnc2c1CCN(C(=O)C1CCC1)CC2,<bos>,C,O,C,C,N,<2>,c1ncc2c(n1)CCNCC2,<8>,C=O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc(-c2ccc(OC)c(OC)c2)oc1N,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),<4>,c1ccoc1,<1>,<2>,(,N,),C=O,O,C,C,<eos>,,,,,,,,,,
CCc1nn(CNc2ccc(C#N)cn2)c2c1CCCC2,<bos>,C,C,<0>,c1n[nH]c2c1CCCC2,<2>,C,N,<4>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)N2CCC(C)CC2c2cccnc2)cc1F,<bos>,C,<0>,C1CCNCC1,<3>,<4>,(,<1>,c1ccncc1,),C=O,N,<0>,c1ccccc1,<3>,<4>,(,F,),O,C,C,<eos>,,,,,,,,,,
CC(C)(C)OC(=O)N1CCC(C(=O)N2CCOC3CCCCC32)CC1,<bos>,C,C,(,C,),(,C,),O,C=O,<3>,C1CCNCC1,<0>,C=O,<7>,C1CCC2OCCNC2C1,<eos>,,,,,,,,,,,,,,,
O=C1CN(C(=O)CCOc2ccccc2C(F)(F)F)CCN1,<bos>,F,C,(,F,),(,F,),<5>,c1ccccc1,<0>,O,C,C,C=O,<3>,O=C1CNCCN1,<eos>,,,,,,,,,,,,,,
O=S(=O)(NCc1cccc(Br)c1)c1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,O=[SH2]=O,N,C,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N2CCN(CC(=O)Nc3cccs3)C2=O)cc1,<bos>,C,<0>,c1ccccc1,<3>,<2>,O=C1NCCN1,<5>,C,C=O,N,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
N#Cc1ccsc1NC(=O)CNc1cccc(Cl)c1C(N)=O,<bos>,N,C=O,<5>,c1ccccc1,<4>,<0>,(,Cl,),N,C,C=O,N,<4>,c1ccsc1,<0>,C#N,<eos>,,,,,,,,,,,,,,
CN(Cc1nnc(C2CCCC2)o1)Cc1ccc(C#N)cc1F,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,C#N,),C,N,(,C,),C,<0>,c1nnco1,<3>,<0>,C1CCCC1,<eos>,,,,,,,,,,,,
O=C1CCC(NC(=O)Nc2cccc(Cl)c2)CN1,<bos>,Cl,<4>,c1ccccc1,<0>,N,C=O,N,<4>,O=C1CCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Cl)ccc1NC(=O)N(C)CC(=O)NC1CCCCC1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,Cl,),N,C=O,N,(,C,),C,C=O,N,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,
C#Cc1cccc(N(C)C(=O)Cn2ccc(N)n2)c1,<bos>,C#C,<0>,<0>,c1ccccc1,<4>,N,(,C,),C=O,C,<3>,c1cn[nH]c1,<1>,N,<eos>,,,,,,,,,,,,,,,,
CC(Oc1cccc(F)c1)C(=O)Nc1ccccc1C(N)=O,<bos>,F,<4>,c1ccccc1,<0>,O,C,(,C,),C=O,N,<0>,c1ccccc1,<5>,C=O,N,<eos>,,,,,,,,,,,,,,,
Cc1ccnc(N2CCC(C(=O)NCCc3ccc(CO)cc3)CC2)c1,<bos>,C,<0>,c1ccncc1,<4>,<3>,C1CCNCC1,<0>,C=O,N,C,C,<0>,c1ccccc1,<3>,C,O,<eos>,,,,,,,,,,,,,,,
O=C(NCCCO)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,<bos>,O,C,C,C,N,C=O,<2>,C1CNCCN1,<5>,O=[SH2]=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,
COCCN1CC2(CCC1=O)CCN(C(=O)c1cnc3ccccn13)CC2,<bos>,C,O,C,C,<11>,O=C1CCC2(CCNCC2)CN1,<7>,C=O,<4>,c1ccn2ccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1CNC(=O)Cc1cc(-c2ccc(F)cc2)on1,<bos>,F,<3>,c1ccccc1,<0>,<4>,c1cnoc1,<1>,C,C=O,N,C,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,
Cc1nsc(NCc2nc(COc3ccccc3Cl)no2)n1,<bos>,C,<0>,c1ncsn1,<2>,N,C,<2>,c1ncon1,<0>,C,O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,
COCC(NC(=O)CCC1CCCCC1)C(N)=O,<bos>,C,O,C,C,(,C=O,N,),N,C=O,C,C,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,
c1coc(-c2nnc(Sc3nnc4sc5ccccc5n34)o2)c1,<bos>,c1ccoc1,<4>,<3>,c1nnco1,<0>,S,<10>,c1ccc2c(c1)sc1nncn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(COc1cccc(-n2cc[nH]c2=O)c1)Nc1ccc(F)c(F)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),N,C=O,C,O,<0>,c1ccccc1,<4>,<2>,O=c1[nH]cc[nH]1,<eos>,,,,,,,,,,,,,,
Cc1ccc2cccc(OC(=O)CCCO)c2n1,<bos>,C,<5>,c1ccc2ncccc2c1,<2>,O,C=O,C,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1,<bos>,C,C=O,<0>,c1ccccc1,<4>,O=[SH2]=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N(C)C(C)c2ccc(S(N)(=O)=O)cc2)cs1,<bos>,C,<2>,c1ccsc1,<0>,C=O,N,(,C,),C,(,C,),<0>,c1ccccc1,<3>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(C#CCN(C)C(C)=O)cc1,<bos>,C,C=O,N,(,C,),C,<1>,C#C,<0>,<3>,c1ccccc1,<0>,O=[SH2]=O,N,C,<eos>,,,,,,,,,,,,,,,
CS(=O)(=O)Nc1cccc(OC(=O)CCC2CCCCC2)c1,<bos>,C1CCCCC1,<0>,C,C,C=O,O,<0>,c1ccccc1,<4>,N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(C#N)cc1NC(=O)C(C)Oc1ccccc1,<bos>,c1ccccc1,<0>,O,C,(,C,),C=O,N,<4>,c1ccccc1,<3>,<0>,(,C#N,),O,C,<eos>,,,,,,,,,,,,,
CN1CCN(c2ncnc(NCc3ccccn3)c2C#N)CC1,<bos>,C,<2>,C1CNCCN1,<5>,<1>,c1cncnc1,<5>,<0>,(,C#N,),N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,
Cc1nc(CN2CCN(C(=O)c3c(F)cccc3F)CC2)cs1,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C=O,<5>,C1CNCCN1,<2>,C,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,
O=C(COc1cccc(Br)c1)Nc1cc[nH]n1,<bos>,Br,<4>,c1ccccc1,<0>,O,C,C=O,N,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cn1c(SCC(N)=O)nnc1-c1ccccc1Cl,<bos>,Cl,<5>,c1ccccc1,<0>,<0>,c1nnc[nH]1,<3>,<4>,(,C,),S,C,C=O,N,<eos>,,,,,,,,,,,,,,,,
COc1cccc(C(=O)Nc2nc(-c3cccc(OC)c3)cs2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<0>,c1cscn1,<3>,N,C=O,<0>,c1ccccc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,,
,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,<5>,c1ncc2c(n1)CCCC2,<0>,N,<eos>,,,,,,,,,,,,,,,,
Cc1cn(-c2ccccc2Cl)nc1C(=O)Nc1ccn(C)n1,<bos>,C,<3>,c1cn[nH]c1,<1>,N,C=O,<1>,c1cn[nH]c1,<3>,<0>,(,C,),<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,
COC(=O)c1ccccc1NC(=O)c1ccccc1Cl,<bos>,C,O,C=O,<0>,c1ccccc1,<5>,N,C=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
CC(NC(=O)NCC1CCN(c2ccccc2)C1)c1ccncc1,<bos>,C,C,(,<0>,c1ccncc1,),N,C=O,N,C,<0>,C1CCNC1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
O=C(c1cccnc1)N1CCC(OCc2ccc(Cl)cc2)CC1,<bos>,Cl,<3>,c1ccccc1,<0>,C,O,<0>,C1CCNCC1,<3>,C=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)c1ccc(-c2nc3ccccc3o2)cc1,<bos>,C,C,N,(,C,C,),C=O,<0>,c1ccccc1,<3>,<5>,c1ccc2ocnc2c1,<eos>,,,,,,,,,,,,,,,,,,
CCN(Cc1c(C)noc1C)C(=O)Cc1c[nH]c2ccccc12,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,N,(,C=O,C,<6>,c1ccc2[nH]ccc2c1,),C,C,<eos>,,,,,,,,,,,,,
CCOC(=O)c1cc(C(=O)Nc2ccc(=O)n(CC)c2)oc1C,<bos>,C,C,O,C=O,<1>,c1ccoc1,<4>,<2>,(,C,),C=O,N,<4>,O=c1cccc[nH]1,<6>,C,C,<eos>,,,,,,,,,,,,,
CC(C)N(c1ccccc1)S(=O)(=O)c1ccncc1,<bos>,C,C,(,C,),N,(,<0>,c1ccccc1,),O=[SH2]=O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
CCC(C#N)CN(C(=O)CCCS(N)(=O)=O)C1CC1,<bos>,C,C,C,(,C#N,),C,N,(,<0>,C1CC1,),C=O,C,C,C,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,
Cn1c(=O)c2c(nc(C#N)n2-c2ccc(O)cc2)n(C)c1=O,<bos>,C,<2>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<6>,<10>,(,C,),<7>,(,C#N,),<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,,
O=C(Cn1nc(-c2cccs2)ccc1=O)NC1CCCCC1,<bos>,C1CCCCC1,<0>,N,C=O,C,<6>,O=c1cccn[nH]1,<4>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,C,O,C=O,C,O,C=O,<6>,c1ccc2sccc2c1,<12>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)c1cccc(NC(=O)NCCCc2ccccc2)c1,<bos>,C,N,C=O,<0>,c1ccccc1,<4>,N,C=O,N,C,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
N#Cc1ccccc1COc1cccc(C(=O)Nc2cn[nH]c2)c1,<bos>,C#N,<0>,c1ccccc1,<5>,C,O,<0>,c1ccccc1,<4>,C=O,N,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,
Fc1ccc2c(c1F)CCNC2c1cc[nH]n1,<bos>,F,<0>,c1ccc2c(c1)CCNC2,<9>,<5>,(,F,),<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cnn(C)c1)C(=O)c1ccnc(F)c1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,N,(,C,),C=O,<0>,c1ccncc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,
CC(=O)c1cc(NC(C)C)n(-c2ccc(C#N)cc2)n1,<bos>,C,C,(,C,),N,<4>,c1cn[nH]c1,<1>,<3>,(,<0>,c1ccccc1,<3>,C#N,),C=O,C,<eos>,,,,,,,,,,,,,
Cc1cccc(C(=O)NCCNC(=O)c2cnccn2)c1C,<bos>,C,<4>,c1ccccc1,<0>,<5>,(,C,),C=O,N,C,C,N,C=O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,
Cc1ccsc1C(=O)Nc1ccc(C#CCO)cc1,<bos>,C,<0>,c1ccsc1,<4>,C=O,N,<0>,c1ccccc1,<3>,<0>,C#C,<1>,C,O,<eos>,,,,,,,,,,,,,,,,,
CCN1CC(C)Oc2ccc(C(=O)NCc3nncn3C)cc21,<bos>,C,C,<6>,c1ccc2c(c1)NCCO2,<0>,<8>,(,C,),C=O,N,C,<0>,c1nnc[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,
CCOC(=O)CCNC(=O)COc1ccc(C(C)(C)C)cc1,<bos>,C,C,(,C,),(,C,),<3>,c1ccccc1,<0>,O,C,C=O,N,C,C,C=O,O,C,C,<eos>,,,,,,,,,,
,<bos>,C,C,(,C,),<3>,C1=Nc2[nH]ncc2CC1,<7>,<0>,(,O,),<0>,c1ccccc1,<2>,<5>,(,O,C,),<3>,(,O,C,),<3>,(,Cl,),O,C,<eos>
CC(=O)c1nnc(-c2ccc(-c3cccc(C(F)(F)F)c3)o2)o1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<2>,c1ccoc1,<4>,<3>,c1nnco1,<0>,C=O,C,<eos>,,,,,,,,,,,,
CC1CCCCN1C(=O)Cc1csc(NC(=O)c2ccoc2)n1,<bos>,C,<2>,C1CCNCC1,<3>,C=O,C,<0>,c1cscn1,<3>,N,C=O,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
C=CCN(Cc1cccs1)C(=O)c1ccc(=O)n(C)n1,<bos>,C=C,<0>,C,N,(,C,<4>,c1ccsc1,),C=O,<4>,O=c1cccn[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,,,
CCOc1ccccc1-c1c(C(=O)OC(C)C)cnn1CC,<bos>,C,C,(,C,),O,C=O,<0>,c1cn[nH]c1,<4>,<3>,(,C,C,),<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,
COc1cccc(C(=O)Oc2ccc(C(C)=O)cc2)c1O,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,O,),C=O,O,<3>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,,,
CCn1ncc2c(C(=O)Nc3cc(C)on3)cc(-c3ccccc3)nc21,<bos>,C,C,<4>,c1cnc2[nH]ncc2c1,<8>,<1>,(,<0>,c1ccccc1,),C=O,N,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,
CC1CC(=O)c2ccc(Oc3ccc(C(N)=O)cc3)c(Cl)c2O1,<bos>,C,<3>,O=C1CCOc2ccccc21,<7>,<6>,(,Cl,),O,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,
Cc1onc(-c2ccccc2Cl)c1C(=O)N1CCOCC1C1CC1,<bos>,Cl,<5>,c1ccccc1,<0>,<1>,c1cnoc1,<0>,<4>,(,C,),C=O,<5>,C1COCCN1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
Cn1cccc1C(=O)COC(=O)c1ccccc1N1CCCCC1,<bos>,C,<3>,c1cc[nH]c1,<4>,C=O,C,O,C=O,<0>,c1ccccc1,<5>,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)C(C)NC(=O)c2ccsc2)cc1,<bos>,c1ccsc1,<0>,C=O,N,C,(,C,),C=O,N,<3>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,
Cc1nc(CCNC(=O)c2cccc(F)c2F)nc2c1CCCC2,<bos>,F,<4>,c1ccccc1,<0>,<5>,(,F,),C=O,N,C,C,<0>,c1ncc2c(n1)CCCC2,<2>,C,<eos>,,,,,,,,,,,,,,,
Cc1c(Cl)cccc1-n1nnc(C(=O)Nc2ccccn2)c1C,<bos>,C,<5>,c1ccccc1,<4>,<0>,(,Cl,),<2>,c1c[nH]nn1,<0>,<1>,(,C,),C=O,N,<2>,c1ccncc1,<eos>,,,,,,,,,,,,
COCCN(Cc1cccnc1)C(=O)NCCn1cc(C)c2ccccc21,<bos>,C,O,C,C,N,(,C,<1>,c1ccncc1,),C=O,N,C,C,<4>,c1ccc2[nH]ccc2c1,<6>,C,<eos>,,,,,,,,,,,,,
CC(C(=O)Nc1cccc(-c2ccc3nncn3n2)c1)n1cccn1,<bos>,C,C,(,<3>,c1cn[nH]c1,),C=O,N,<0>,c1ccccc1,<4>,<1>,c1cnn2cnnc2c1,<eos>,,,,,,,,,,,,,,,,,,
CCn1cc(S(=O)(=O)N2CCCc3ccccc32)c(C)n1,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),O=[SH2]=O,<9>,c1ccc2c(c1)CCCN2,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2cc(CO)c(=O)n(CCC(N)=O)n2)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<4>,O=c1cccn[nH]1,<6>,<2>,(,C,O,),C,C,C=O,N,<eos>,,,,,,,,,,,
CC(C)c1nnc(C2CCN(C(=O)CCn3ccc4cccnc43)CC2)o1,<bos>,C,C,(,C,),<3>,c1nnco1,<0>,<0>,C1CCNCC1,<3>,C=O,C,C,<4>,c1cnc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,
CCc1nc(CNCC(O)c2ccc3c(c2)OCCO3)ns1,<bos>,O,C,(,<0>,c1ccc2c(c1)OCCO2,),C,N,C,<0>,c1ncsn1,<2>,C,C,<eos>,,,,,,,,,,,,,,,,,
Cn1cc(C(=O)C2CCN(C(=O)COC3CCCC3)CC2)cn1,<bos>,C,<3>,c1cn[nH]c1,<0>,C=O,<0>,C1CCNCC1,<3>,C=O,C,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,
CC(C)CC(=O)N=c1sc2cc3c(cc2n1C)OCCO3,<bos>,C,C,(,C,),C,C=O,<0>,N=c1[nH]c2cc3c(cc2s1)OCCO3,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCc1cc(C(=O)NCc2ncc(-c3ccccc3OC)o2)no1,<bos>,C,O,<5>,c1ccccc1,<0>,<1>,c1cocn1,<3>,C,N,C=O,<1>,c1cnoc1,<4>,C,C,<eos>,,,,,,,,,,,,,,,
CC(CC#N)N(C)C(=O)Nc1ccc(OCC(F)F)c(F)c1,<bos>,C#N,C,C,(,C,),N,(,C,),C=O,N,<0>,c1ccccc1,<3>,<4>,(,F,),O,C,C,(,F,),F,<eos>,,,,,
CC(O)CNC(=O)NCc1ccnc(OC2CCCC2)c1,<bos>,C,C,(,O,),C,N,C=O,N,C,<0>,c1ccncc1,<4>,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,
O=C(Nc1cccnc1)c1ccc(Cl)c2cccnc12,<bos>,Cl,<9>,c1ccc2ncccc2c1,<2>,C=O,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)CSc1nnc(-c2cccs2)n1C1CC1,<bos>,C1CC1,<0>,<4>,c1nnc[nH]1,<0>,<3>,(,<4>,c1ccsc1,),S,C,C=O,N,C,<eos>,,,,,,,,,,,,,,,,
CC(Sc1nncn1N)C(=O)OCc1ccc(Cl)cc1,<bos>,N,<4>,c1nnc[nH]1,<0>,S,C,(,C,),C=O,O,C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,
CSc1cccc(C(=O)NCc2n[nH]c3c2CCC3)c1,<bos>,C,S,<0>,c1ccccc1,<4>,C=O,N,C,<0>,c1n[nH]c2c1CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1F)N1CCCC(Oc2cnccn2)C1,<bos>,F,<5>,c1ccccc1,<0>,C=O,<3>,C1CCNCC1,<1>,O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)(C)CCNC(=O)CN1CCN(c2ccccc2)CC1,<bos>,C,C,(,C,),(,C,),C,C,N,C=O,C,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,
CCOCCCNC(=O)NCCc1cccnc1,<bos>,C,C,O,C,C,C,N,C=O,N,C,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2cn(Cc3ccccc3)nn2)cc1,<bos>,C,<0>,c1ccccc1,<3>,N,C=O,<0>,c1c[nH]nn1,<2>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(-n2nnnc2SCc2noc(C3CC3)n2)cc1,<bos>,C,<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<0>,S,C,<0>,c1ncon1,<2>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
COc1cc(CNc2cccc(-c3nc(C)n[nH]3)c2)ccc1O,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,O,),C,N,<4>,c1ccccc1,<0>,<2>,c1nc[nH]n1,<0>,C,<eos>,,,,,,,,,,,,,
O=C(Cn1ccc(=O)[nH]c1=O)Nc1cccc(Br)c1,<bos>,Br,<4>,c1ccccc1,<0>,N,C=O,C,<4>,O=c1cc[nH]c(=O)[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCCSc2cccc(Cl)c2)c(C)o1,<bos>,C,<4>,c1ccoc1,<1>,<2>,(,C,),C=O,N,C,C,S,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,
CN(C(=O)c1cccn(C)c1=O)C(c1ccccc1)c1ccco1,<bos>,c1ccoc1,<4>,C,(,<0>,c1ccccc1,),N,(,C,),C=O,<2>,O=c1cccc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,
CCc1nc(CNC(=O)Nc2cc(-c3ncco3)ccc2C)cs1,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,<3>,c1cocn1,),N,C=O,N,C,<0>,c1cscn1,<3>,C,C,<eos>,,,,,,,,,,,,,
COC(=O)COc1ccc(C(=O)NCc2cccs2)cc1,<bos>,C,O,C=O,C,O,<0>,c1ccccc1,<3>,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,
O=C(NC1CCSc2ccccc21)N1CCCC1c1ccco1,<bos>,c1ccoc1,<4>,<4>,C1CCNC1,<3>,C=O,N,<6>,c1ccc2c(c1)CCCS2,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<4>,c1cnoc1,<1>,C,<7>,c1cc2c(s1)CCNC2,<7>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC1CCN(C(=O)CN2C(=O)C(C)(C)Nc3ccccc32)CC1,<bos>,C,<2>,O=C1CNc2ccccc2N1,<10>,<2>,(,C,),C,C=O,<3>,C1CCNCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
,<bos>,c1ccncc1,<7>,O,C,C=O,<6>,c1ccc2c(c1)NCCCS2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)n1ncc2cc(C(=O)Nc3cccnc3)cnc21,<bos>,C,C,C,(,C,),<4>,c1cnc2[nH]ncc2c1,<0>,C=O,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(C#N)c(SCc2cccc(C(N)=O)c2)n1,<bos>,C,<2>,c1ccncc1,<4>,<0>,(,C,),<5>,(,C#N,),S,C,<0>,c1ccccc1,<4>,C=O,N,<eos>,,,,,,,,,,,,
Cc1ccccc1CNS(=O)(=O)c1cccc(Cl)c1,<bos>,C,<0>,c1ccccc1,<5>,C,N,O=[SH2]=O,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Oc2cncc(NCc3ccccc3)c2)c1,<bos>,C,<0>,c1ccccc1,<4>,O,<1>,c1ccncc1,<5>,N,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)NC(C)C(C#N)c2ccccc2)no1,<bos>,c1ccccc1,<0>,C,(,C#N,),C,(,C,),N,C=O,N,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,
COCNc1ccccc1S(=O)(=O)N(C)C,<bos>,C,N,(,C,),O=[SH2]=O,<5>,c1ccccc1,<0>,N,C,O,C,<eos>,,,,,,,,,,,,,,,,,,
CCCn1nc(C(=O)N2CCCC(c3ccccc3C)C2)ccc1=O,<bos>,C,C,C,<6>,O=c1cccn[nH]1,<4>,C=O,<3>,C1CCNCC1,<1>,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,
CC(=O)NC(CC(=O)Nc1ccccc1C)c1ccc(Cl)cc1,<bos>,C,C=O,N,C,(,<0>,c1ccccc1,<3>,Cl,),C,C=O,N,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,
Cc1nn(CCC#N)c(C)c1COc1ccc(Cl)c(F)c1,<bos>,F,<4>,c1ccccc1,<0>,<3>,(,Cl,),O,C,<0>,c1cn[nH]c1,<3>,<1>,(,C,),<4>,(,C,),C,C,C#N,<eos>,,,,,,,
