smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Cc1ccc(Cn2c3ccccc3c3c(-c4ccccc4)nc(N)nc32)cc1C,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,C,),C,<6>,c1ccc2c(c1)[nH]c1ncncc12,<9>,<11>,(,<0>,c1ccccc1,),N,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1=NC(c2ccc(F)cc2)(c2ccc(C(C)(C)O)cc2)C(=O)N1N,<bos>,C,C,(,C,),(,O,),<3>,c1ccccc1,<0>,<2>,O=C1CN=CN1,<4>,<2>,(,<0>,c1ccccc1,<3>,F,),<5>,(,N,),C,<eos>,,,,,,,,,,,,,
CC(C)(C)c1ccc(-c2nnc(-c3ccc(Cl)cc3)n2-c2cnc3ccccc3c2)cc1,<bos>,C,C,(,C,),(,C,),<3>,c1ccccc1,<0>,<3>,c1nnc[nH]1,<0>,<4>,(,<6>,c1ccc2ncccc2c1,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,
CCCN(CC)C(=O)c1cccc(Oc2ccccc2)c1,<bos>,C,C,N,(,C,C,C,),C=O,<4>,c1ccccc1,<0>,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccoc1COC1(C(N)=O)Cc2cc(-c3ccccc3)ccc2C(N)=N1,<bos>,C,<0>,c1ccoc1,<4>,C,O,<2>,C1=NCCc2ccccc21,<6>,<0>,(,N,),<2>,(,C=O,N,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CC[C@@H](O)[C@@H](NC(=O)c1ccc2[nH]c(=O)[nH]c2c1)c1ccccn1,<bos>,c1ccncc1,<2>,C|S,(,N,C=O,<5>,O=c1[nH]c2ccccc2[nH]1,),C|R,(,O,),C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCCCN1CCc2c(C(=O)N3CCN(C(=O)C4CC4)CC3)cccc21,<bos>,C1CC1,<0>,C=O,<5>,C1CNCCN1,<2>,C=O,<5>,c1ccc2c(c1)CCN2,<8>,C,C,C,C,C,C,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ncnc(-c2ccc(-c3cccc(C(N)=O)c3)c(F)c2)c1C#Cc1ccc(N)nc1,<bos>,N,C=O,<4>,c1ccccc1,<0>,<3>,c1ccccc1,<0>,<4>,(,F,),<5>,c1cncnc1,<0>,<1>,(,C,),<0>,C#C,<1>,<1>,c1ccncc1,<4>,N,<eos>,,,,,,,,,,,,,
CCc1ncnc(N2CCC(N(C)CCOC)CC2)c1C#Cc1ccc(N)nc1,<bos>,C,C,<1>,c1cncnc1,<5>,<0>,(,<0>,C#C,<1>,<1>,c1ccncc1,<4>,N,),<3>,C1CCNCC1,<0>,N,(,C,),C,C,O,C,<eos>,,,,,,,,,,,,,
CC(C)C[C@@H](NC(=O)OCCc1cccc2sccc12)C(=O)N1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,<bos>,F,<3>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,<3>,F,),O,C,C,<5>,C1CNCCN1,<2>,C=O,C|R,(,N,C=O,O,C,C,<8>,c1ccc2sccc2c1,),C,C,(,C,),C,<eos>,,,,,
CNCCOc1cc2ncc(C#N)c(Nc3cc(Cl)c(Cl)cc3OC)c2cc1OC,<bos>,C,O,<2>,c1ccccc1,<3>,<0>,(,Cl,),<5>,(,Cl,),N,<7>,c1ccc2ncccc2c1,<1>,<0>,(,O,C,),<6>,(,C#N,),O,C,C,N,C,<eos>,,,,,,,,
NC1(c2ccc(O)cc2)CCN(C(=O)C(=O)N2CCCCC2)CC1,<bos>,C1CCNCC1,<3>,C=O,C=O,<3>,C1CCNCC1,<0>,<0>,(,N,),<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(-c2cccc(C(F)(F)F)c2)nc2c(Nc3ccccc3N)nc(Cl)nc21,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<5>,c1ncc2nc[nH]c2n1,<2>,<6>,(,C,C,),<0>,(,Cl,),N,<0>,c1ccccc1,<5>,N,<eos>,,,,,,,,,,,
CCCCCCCCCN(CCC)CCC,<bos>,C,C,C,N,(,C,C,C,),C,C,C,C,C,C,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)Nc1ccc(NC(=O)c2cccc(C#N)c2)cc1S(=O)(=O)N1CCOCC1,<bos>,C1COCCN1,<5>,O=[SH2]=O,<4>,c1ccccc1,<3>,<0>,(,N,C=O,<0>,c1ccccc1,<4>,C#N,),N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(c3ncccc3OC(F)F)C2)cc1,<bos>,F,C,(,F,),O,<1>,c1ccncc1,<2>,<3>,C1CCNC1,<0R>,O,<3>,c1ccccc1,<0>,C|S,(,N,C=O,C,),C,<eos>,,,,,,,,,,,,,,,,
O=C(Nc1cccc(NS(=O)(=O)C23CC4CC(CC(C4)C2)C3)n1)c1cccs1,<bos>,C1C2CC3CC1CC(C2)C3,<7>,O=[SH2]=O,N,<4>,c1ccncc1,<2>,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CN2CCN(S(=O)(=O)c3ccc(Cl)s3)CC2)c(-c2ncccn2)c1,<bos>,c1cncnc1,<3>,<4>,c1ccccc1,<3>,<0>,(,O,C,),C,<2>,C1CNCCN1,<5>,O=[SH2]=O,<4>,c1ccsc1,<2>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(N)n3)c2cn1)c1ccccc1,<bos>,N,<3>,c1cncnc1,<1>,<5>,c1cc2[nH]ncc2cn1,<0>,N,C=O,N,C|R,(,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCOc1ccc(NC(=O)Nc2ccc(Oc3ccnc4cc(OCCC5CCCCN5)c(OC)cc34)c(F)c2)cc1,<bos>,C,C,C,O,<0>,c1ccccc1,<3>,N,C=O,N,<0>,c1ccccc1,<3>,<4>,(,F,),O,<7>,c1ccc2ncccc2c1,<1>,<0>,(,O,C,),O,C,C,<2>,C1CCNCC1,<eos>,,,,,,,,
COCC(C)C1CC2(CCN1C)CC(=O)c1n[nH]c(-c3cccc(C(F)(F)F)c3)c1O2,<bos>,C,O,C,C,(,<7>,O=C1CC2(CCNCC2)Oc2c[nH]nc21,<11>,<6>,(,C,),<0>,c1ccccc1,<4>,C,(,F,),(,F,),F,),C,<eos>,,,,,,,,,,,,,,
Cc1ccc2c(c1)CC(c1[nH]nc3c1CN([C@@H](CN(C)Cc1ccccc1)C(=O)NC1CC1)C3)CNC2,<bos>,C1CC1,<0>,N,C=O,C|S,(,<6>,c1[nH]nc2c1CNC2,<0>,<7>,c1ccc2c(c1)CCCNC2,<0>,C,),C,N,(,C,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc2[nH]nc(C)c2cc1N1CCN(CC=Cc2ccccc2)CC1,<bos>,C,<6>,c1ccc2[nH]ncc2c1,<0>,<1>,(,C,),<2>,C1CNCCN1,<5>,C,<1>,C=C,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ncnc(C)c1C(=O)NCc1ccc(S(N)(=O)=O)cc1,<bos>,C,<5>,c1cncnc1,<0>,<1>,(,C,),C=O,N,C,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(CNc2nnc(-c3ccc(C#N)cc3)s2)c1OC,<bos>,C#N,<3>,c1ccccc1,<0>,<3>,c1nncs1,<0>,N,C,<4>,c1ccccc1,<5>,<0>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCCn1ccc(-c2cccc(CNC(=O)c3cc(Cl)nn3C)c2)n1,<bos>,Cl,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,N,C,<0>,c1ccccc1,<4>,<1>,c1cn[nH]c1,<3>,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(=O)NC(C)Cc1ccc(C(=O)OCC2CCN(Cc3ccccc3)CC2)cc1,<bos>,C,C=O,N,C,(,C,),C,<0>,c1ccccc1,<3>,C=O,O,C,<0>,C1CCNCC1,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)(CO)n1cc(C(=O)c2cncc(OCc3ccccc3)c2)c2cnc(N)nc21,<bos>,c1ccccc1,<0>,C,O,<5>,c1ccncc1,<1>,C=O,<4>,c1ncc2cc[nH]c2n1,<6>,<0>,(,N,),C,(,C,),(,C,O,),C,<eos>,,,,,,,,,,,,,,,
C#CCNc1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12,<bos>,C#C,<0>,C,N,<4>,c1cc2c(cnc3cnnn32)s1,<7>,O=[SH2]=O,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)[C@@H]1Cn2c(nnc2-c2cc(Cl)ccc2Cl)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<5>,(,Cl,),C,<2>,O=C1NCCn2cnnc21,<3S>,<6>,(,<0>,c1ccccc1,<2>,<5>,(,Cl,),Cl,),C=O,O,C,<eos>,,,,,,
Cn1c(-c2ccc(OCc3ccccc3-c3ccc(C(=N)N)cc3)nc2)nnc1-c1cccs1,<bos>,N,<0>,C=N,<0>,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<5>,C,O,<4>,c1ccncc1,<1>,<3>,c1nnc[nH]1,<0>,<4>,(,C,),<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,
C[C@@H](NC(=O)N1CCC(c2cc3c(N[C@H](CO)c4ccc(F)cc4)ncnc3n2C)CC1)c1ccccc1,<bos>,F,<3>,c1ccccc1,<0>,C|S,(,C,O,),N,<2>,c1ncc2cc[nH]c2n1,<5>,<6>,(,C,),<0>,C1CCNCC1,<3>,C=O,N,C|R,(,C,),<0>,c1ccccc1,<eos>,,,,,,,,,,,
Cc1sc2nc(-c3ccc(NCCCN4CCCC(N)C4)cc3)[nH]c(=O)c2c1C,<bos>,C,<8>,O=c1[nH]cnc2sccc12,<3>,<7>,(,C,),<0>,c1ccccc1,<3>,N,C,C,C,<3>,C1CCNCC1,<1>,N,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(N3CCN(CCCCc4cccc(Cl)c4)CC3)cccc2n1,<bos>,C,<5>,c1ccc2ncccc2c1,<9>,<2>,C1CNCCN1,<5>,C,C,C,C,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2sc(-c3cnc4nc(N)ccc4n3)c(C)c2c1,<bos>,N,<1>,c1cnc2nccnc2c1,<6>,<5>,c1ccc2sccc2c1,<6>,<0>,(,O,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCn1cnc2ccc(Cl)cc2c1=O,<bos>,C,O,C,C,<2>,O=c1[nH]cnc2ccccc12,<8>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1nc(C(=N)N)c2cc(-c3cc(N)nc(N4CCNCC4)c3)cnc21,<bos>,C,<4>,c1cnc2[nH]ncc2c1,<0>,<6>,(,<0>,C=N,<0>,N,),<0>,c1ccncc1,<4>,<2>,(,N,),<2>,C1CNCCN1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC(C)CC3)c2=O)cn1,<bos>,C,<3>,C1CCCCC1,<0>,<10>,O=c1ccc2cncnc2[nH]1,<2>,<7>,(,N,),<5>,(,C,),<1>,c1ccncc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1[nH]nc(NC(=O)c2nc(OC3CCOCC3)ccc2Nc2cncnc2)c1-c1nnc(CCc2ccccc2)o1,<bos>,c1cncnc1,<0>,N,<5>,c1ccncc1,<4>,<2>,(,O,<0>,C1CCOCC1,),C=O,N,<1>,c1cn[nH]c1,C,<0>,c1nnco1,<3>,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
O=c1cnn(-c2ccc(Cl)c(Cl)c2)c(=O)[nH]1,<bos>,Cl,<4>,c1ccccc1,<3>,<0>,(,<4>,O=c1cn[nH]c(=O)[nH]1,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2cccc(O)c2)cc1Oc1ccnc(NC(=O)C2CCCC2)c1,<bos>,O,<4>,c1ccccc1,<0>,N,C=O,<0>,c1ccccc1,<3>,<4>,(,O,<0>,c1ccncc1,<4>,N,C=O,<0>,C1CCCC1,),C,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)N[C@H](CC(=O)N1[C@@H]2C[C@@H]2C[C@H]1C(=O)N(CC(C)C)c1ccc(Cl)c(F)c1)Cc1ccccc1,<bos>,c1ccccc1,<0>,C,C|S,(,N,C=O,C,),C,C=O,<5>,C1CC2CC2N1|2R4R,<0S>,C=O,N,(,C,C,(,C,),C,),<0>,c1ccccc1,<4>,<3>,(,Cl,),F,<eos>,,,,,,,
CCCCN1CCC(c2ccc(C(F)(F)F)cc2)C(c2ccccc2)=N1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,<5>,C1=NNCCC1,<2>,<0>,(,<0>,c1ccccc1,),C,C,C,C,<eos>,,,,,,,,,,,,,,,,
CNC(=O)c1ccc2nc(C)n(-c3ccc(C(C)(C)C)cc3)c(=O)c2c1,<bos>,C,C,(,C,),(,C,),<0>,c1ccccc1,<3>,<2>,O=c1[nH]cnc2ccccc12,<8>,<3>,(,C,),C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2)c1ccccn1,<bos>,F,<1>,c1ccc2nc3c(cc2c1)CCCC3,<7>,N,C,C,C,C,C,C,N,C=O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N3CCOCC3)nc21,<bos>,C1COCCN1,<5>,<7>,O=c1ccc2cncnc2[nH]1,<2>,<10>,(,C,),<5>,c1ccccc1,<4>,<0>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C(=O)NC1C2CC3CC1CC(C(N)=O)(C3)C2)c1nnc(-c2nccs2)s1,<bos>,N,C=O,<7>,C1C2CC3CC1CC(C2)C3,<2>,N,C=O,C,(,C,),(,C,),<0>,c1nncs1,<3>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C(NC(=O)CCCCCCCCC(=O)NO)(c2ccccc2)c2ccccc2)cc1,<bos>,O,N,C=O,C,C,C,C,C,C,C,C,C=O,N,C,(,<0>,c1ccccc1,),(,<0>,c1ccccc1,),<3>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,
NC1CCC(n2cc(C(=O)C3=CCCC3)c3ccccc32)CC1,<bos>,N,<0>,C1CCCCC1,<3>,<4>,c1ccc2[nH]ccc2c1,<6>,C=O,<0>,C1=CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1([C@@H]2C[C@@H](O)CC(=O)O2)CCC(c2ccccc2)c2c1ccc(F)c2F,<bos>,O,<3R>,O=C1CCCCO1,<5S>,<9>,c1ccc2c(c1)CCCC2,<0>,<9>,(,C,),<5>,(,F,),<6>,(,<0>,c1ccccc1,),F,<eos>,,,,,,,,,,,,,,,,,,
CCCCCOc1ccc(-n2cnc3cc(OC)c(OC)cc3c2=O)cc1,<bos>,C,C,C,C,C,O,<0>,c1ccccc1,<3>,<2>,O=c1[nH]cnc2ccccc12,<7>,<8>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(N(C)c2nc(-c3cccnc3C)nc3c2CN(CC(C)C)CC3)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,N,(,C,),<2>,c1ncc2c(n1)CCNC2,<8>,<0>,(,<1>,c1ccncc1,<2>,C,),C,C,(,C,),C,<eos>,,,,,,,,,,,,,,
O=S(=O)(c1cccc2cc(Cl)ccc12)N1CCN(CCC(c2ccccc2)c2ccccc2)CC1,<bos>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),C,C,<2>,C1CNCCN1,<5>,O=[SH2]=O,<4>,c1ccc2ccccc2c1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCCCSc1nc(SC2CCCC2)n(C(=O)CO)n1,<bos>,C1CCCC1,<0>,S,<2>,c1nc[nH]n1,<0>,<3>,(,C=O,C,O,),S,C,C,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)(Oc1ccc(-c2cc(COc3ccc(OC(F)(F)F)cc3)c3ccccc3n2)cc1)C(=O)O,<bos>,C,C,(,C,),(,C=O,O,),O,<0>,c1ccccc1,<3>,<5>,c1ccc2ncccc2c1,<7>,C,O,<0>,c1ccccc1,<3>,O,C,(,F,),(,F,),F,<eos>,,,,,,,,,
CC(C)OCCc1[nH]c2cc[n+]([O-])cc2c1CN1CC2CC2(c2ccc(Cl)c(Cl)c2)C1,<bos>,C,C,(,C,),O,C,C,<6>,[O-][n+]1ccc2[nH]ccc2c1,<7>,C,<1>,C1NCC2CC12,<3>,<0>,c1ccccc1,<4>,<3>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,
O=C(O)CC=CCOc1cc(O)c(O)c(-c2ccc(C=Cc3ccccc3)cn2)c1,<bos>,O,C=O,C,<0>,C=C,<1>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,),<2>,(,O,),<4>,c1ccncc1,<1>,<0>,C=C,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,
COc1cc(F)cc(CN2CCC(OC(=O)c3cc4cccc(C)c4[nH]3)CC2)c1,<bos>,C,<2>,c1ccc2[nH]ccc2c1,<5>,C=O,O,<0>,C1CCNCC1,<3>,C,<2>,c1ccccc1,<4>,<0>,(,O,C,),F,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(C(F)(F)F)cc1)c1cccc(C(=O)N2CCN(c3ccccn3)CC2)c1,<bos>,F,C,(,F,),(,<3>,c1ccccc1,<0>,N,C=O,<4>,c1ccccc1,<0>,C=O,<2>,C1CNCCN1,<5>,<2>,c1ccncc1,),F,<eos>,,,,,,,,,,,,,,,,,
O=C1CCCC(c2ccc(Cl)cc2S(=O)(=O)c2ccc(Cl)cc2)N1Cc1cc(F)cc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,<2>,(,F,),C,<6>,O=C1CCCCN1,<5>,<3>,c1ccccc1,<0>,<4>,(,O=[SH2]=O,<0>,c1ccccc1,<3>,Cl,),Cl,<eos>,,,,,,,,,,,,,,,
C[C@H](Nc1ncc(C(F)(F)F)c(Nc2cccc(Cl)c2)n1)c1ccc(F)cc1,<bos>,F,C,(,F,),(,F,),<0>,c1cncnc1,<3>,<5>,(,N,<0>,c1ccccc1,<4>,Cl,),N,C|S,(,C,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,
COc1cccc2c(CCNCc3cc(N)ccc3Oc3ccccc3)c[nH]c12,<bos>,C,O,<2>,c1ccc2[nH]ccc2c1,<6>,C,C,N,C,<4>,c1ccccc1,<3>,<0>,(,N,),O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)N(C)C)sc2ncnc(Nc3ccc(OCCCN4CCNCC4C(C)C)cc3Cl)c12,<bos>,C,N,(,C,),C=O,<5>,c1ncc2ccsc2n1,<2>,<4>,(,C,),N,<3>,c1ccccc1,<0>,<4>,(,Cl,),O,C,C,C,<2>,C1CNCCN1,<3>,C,(,C,),C,<eos>,,,,,,
CCNc1cnc(C)nc1-c1ccc(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,<bos>,N,<0>,C1=NCC2CC2O1|3R5R,<2S>,<2S>,(,C,F,),<2>,c1ccccc1,<0>,<3>,(,F,),<5>,c1cncnc1,<0>,<3>,(,C,),N,C,C,<eos>,,,,,,,,,,,,,
O=C(C1CCOCC1)N1CCN(c2ccc(=O)n(Cc3ccccc3)n2)CC1,<bos>,C1CCOCC1,<0>,C=O,<5>,C1CNCCN1,<2>,<4>,O=c1cccn[nH]1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2ncnc(Nc3cc(C(=O)NC4CCCCCC4)cc(F)c3F)c2cc1OC,<bos>,C1CCCCCC1,<0>,N,C=O,<0>,c1ccccc1,<4>,<2>,(,F,),<3>,(,F,),N,<7>,c1ccc2ncncc2c1,<0>,<1>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,
CC(C)n1cnc2c(SC(=O)c3ccc(C(F)(F)F)cc3)ncnc21,<bos>,C,C,(,C,),<6>,c1ncc2nc[nH]c2n1,<2>,S,C=O,<0>,c1ccccc1,<3>,C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(C(O)C(N)=O)cc2)cc(Br)c1Oc1ccccc1,<bos>,c1ccccc1,<0>,O,<3>,c1ccccc1,<0>,<4>,(,Br,),<2>,(,C,),<3>,c1ccccc1,<0>,C,(,O,),C=O,N,<eos>,,,,,,,,,,,,,,,,
C[C@@H](CN1CCC(c2cccc3c2CCO3)CC1)c1cc2cc(F)ccc2s1,<bos>,c1ccc2c(c1)CCO2,<5>,<0>,C1CCNCC1,<3>,C,C|S,(,<5>,c1ccc2sccc2c1,<0>,F,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccn(-c2ccc3c(c2)CCCC3)c(=O)c1,<bos>,C,O,<3>,O=c1cccc[nH]1,<6>,<0>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cnc2[nH]c(C3CC3)cc2c1)c1ccccc1Cl,<bos>,C1CC1,<0>,<5>,c1cnc2[nH]ccc2c1,<0>,N,C=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC1(NCC2CCCCCC2)SC(c2cccs2)=NC1=O,<bos>,C,C,<2>,O=C1CSC=N1,<2>,<4>,(,<4>,c1ccsc1,),N,C,<0>,C1CCCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC1C[C@H](F)N(S(=O)(=O)c2ccc3cc4n(c3c2)C(C)CNC4=O)[C@H]2CCCC[C@H]12,<bos>,C,<4>,O=C1NCCn2c1cc1ccccc12,<11>,O=[SH2]=O,<4>,C1CCC2NCCCC2C1|3S8R,<7>,<5S>,(,F,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(C2=CCN(CC=CC(=NO)c3ccc(F)cc3)CC2)cc1,<bos>,O,<1>,C=N,<0>,<0>,(,<0>,c1ccccc1,<3>,F,),<1>,C=C,<0>,C,<3>,C1=CCNCC1,<0>,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,
C[C@H](Nc1ncnc2c1ccn2-c1cccnc1)c1ccc(Cl)cc1,<bos>,Cl,<3>,c1ccccc1,<0>,C|S,(,C,),N,<2>,c1ncc2cc[nH]c2n1,<6>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCCOc1ccccc1N1CCN(CC(=O)N2C[C@@H](F)C[C@H]2C#N)CC1,<bos>,C,C,C,O,<0>,c1ccccc1,<5>,<2>,C1CNCCN1,<5>,C,C=O,<3>,C1CCNC1,<2S>,<0S>,(,F,),C#N,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccoc1-c1ccc(CCC(=O)N2CCCCC2C)cc1,<bos>,C,<0>,c1ccoc1,<4>,<0>,c1ccccc1,<3>,C,C,C=O,<3>,C1CCNCC1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1cc(-n2c(-c3ccccc3Cl)nc(C(F)(F)F)c2C#N)ccc1Cl,<bos>,F,C,(,F,),(,F,),<0>,c1c[nH]cn1,<2>,<3>,(,<0>,c1ccccc1,<5>,Cl,),<1>,(,C#N,),<0>,c1ccccc1,<4>,<3>,(,Cl,),O,C,(,C,),C,<eos>,,,,
COc1ccc(-c2cc(C(F)(F)F)nn2-c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,c1cn[nH]c1,<3>,<1>,(,C,(,F,),(,F,),F,),<0>,c1ccccc1,<4>,N,O=[SH2]=O,<0>,c1c[nH]cn1,<2>,C,<eos>,,,,,,,,,,,
O=C(NCc1ccccc1F)c1ccc2c(c1)CCN2C(=O)C=Cc1ccccc1,<bos>,c1ccccc1,<0>,<1>,C=C,<0>,C=O,<8>,c1ccc2c(c1)CCN2,<0>,C=O,N,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(OCCCNc2cc(C)ncn2)nc2cc(NC(=O)c3ccc(-c4ccccc4OC=CC(=O)NO)cc3)ccc21,<bos>,C,<1>,c1cncnc1,<5>,N,C,C,C,O,<5>,c1ccc2[nH]cnc2c1,<4>,<0>,(,N,C=O,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<5>,O,<0>,C=C,<1>,C=O,N,O,),C,C,<eos>,,,,,,,
CCc1c(C)c(C)cc2c1c1ccsc1c(=O)n2O,<bos>,O,<2>,O=c1[nH]c2ccccc2c2ccsc12,<7>,<6>,(,C,),<5>,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(-c2ccc(C(=O)Nc3cccc4ccccc34)o2)cc1,<bos>,C,S,<3>,c1ccccc1,<0>,<2>,c1ccoc1,<4>,C=O,N,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(Cc2ccc(OCCCCN3CCOCC3)cc2)cc1,<bos>,c1ccccc1,<0>,C,<3>,c1ccccc1,<0>,O,C,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2ncnc(N3CCN(C(c4ccc(F)cc4)c4ccc(F)cc4)CC3)c2cc1OC,<bos>,F,<3>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,<3>,F,),<5>,C1CNCCN1,<2>,<7>,c1ccc2ncncc2c1,<0>,<1>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,
Cc1ccc(Cl)cc1C(=O)Nc1ccc(C)c(N2CCNCC2)c1,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,Cl,),C=O,N,<0>,c1ccccc1,<4>,<3>,(,C,),<2>,C1CNCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
